Label,Sample_1,Sample_2,Sample_3,Sample_4,Sample_5,Sample_6,Sample_7,Sample_8,Sample_9,Sample_10,Sample_11,Sample_12,Sample_13,Sample_14,Sample_15,Sample_16,Sample_17,Sample_18,Sample_19,Sample_20,Sample_21,Sample_22,Sample_23,Sample_24,Sample_25,Sample_26,Sample_27,Sample_28,Sample_29,Sample_30,Sample_31,Sample_32,Sample_33,Sample_34,Sample_35,Sample_36,Sample_37,Sample_38,Sample_39,Sample_40,Sample_41,Sample_42,Sample_43,Sample_44,Sample_45,Sample_46,Sample_47,Sample_48,Sample_49,Sample_50
e,1863.806878872036,1711.8022400585958,1703.8019959105195,1683.80138554033,1736.0529801324503,1844.306283761101,1958.059755241554,1960.059816278573,2073.813287759026,2128.064943388165,2356.8219244972074,2689.457075716422,2908.588763084811,2999.966551713614,3050.5930967131567,3099.3445844904936,3106.2197943052465,3045.9679555650505,3022.5922421948912,3018.967131565294,2940.5897396771143,3032.842555009613,3078.9689626758627,3097.3445234534747,3080.7190160832547,3049.4680623798336,3035.842646565142,3009.091830195013,2895.838373973816,2813.2108523819697,2781.459883419294,2742.208685567797,2685.456953642384,2632.2053285317547,2569.8284249397257,2318.5707571642206,2137.6902371288184,2122.564775536363,2078.8134403515733,1952.8095950193792,1957.9347514267404,1936.1840876491597,1990.6857509079257,2057.937803277688,2053.062654499954,2105.064241462447,2166.6911221655937,2200.942167424543,2189.941831720939,2227.067964720603
f,1867.056978057192,1650.300363170263,1664.3007904293954,1658.4256111331522,1668.425916318247,1679.4262520218513,1701.0519119846188,1703.5519882808924,1695.5517441328166,1710.3021942808314,1686.9264809106726,1682.8013550218209,1671.5510116885891,1675.6761375774408,1697.6768089846491,1672.3010345774712,1664.80080568865,1701.301919614246,1699.301858577227,1694.9267250587484,1651.8004089480269,1692.8016602069156,1746.9283120212408,1775.9291970580157,1868.932035279397,1927.308816797388,1968.310068056276,2049.6875514999847,2070.6881923886835,2159.1908932767724,2155.6907864619893,2172.191290017395,2138.6902676473283,2153.315713980529,2128.1899472029786,2118.689657277139,2120.8147221289714,2106.564287240212,2103.189184240241,2235.068208868679,2299.195165868099,2617.0798669392984,2754.959074678793,2795.5853144932403,2709.2076784569845,2803.210547196875,2850.9620044557023,3021.8422193060087,3025.59233375042,3117.470137638478
g,3084.96914578692,2021.3116855372784,1855.6816309091464,1740.4281136509292,1700.551896725364,1644.42518387402,1606.0490127262185,1602.298898281808,1551.9223609118933,1526.2965788750878,1503.2958769493698,1531.296731467635,1545.4221625415814,1466.9197668385875,1455.4194158757289,1435.5438093203527,1432.668721579638,1439.043916135136,1456.169438764611,1484.0452894680625,1476.1700491348004,1447.6691793572802,1471.4199041718805,1612.6742149113438,1783.8044373912778,1869.6820581682791,1949.309488204596,2012.1864070558795,2259.6939603869746,2305.8203680532247,2361.947080904569,2446.3246559038057,2448.699728385265,2579.9537339396343,2635.08041627247,2736.8335215308084,2776.459730826746,2935.8395947141944,2909.58879360332,2952.215094454787,2956.71523178808,2960.590350047304,2896.713400677512,2912.213873714408,3041.21781060213,3019.9671620838035,3047.0929898983736,3082.344065675833,3135.220679342021,3094.969450972015
h,2877.0878017517625,2654.3310037537767,2454.3249000518817,2164.066042054506,2153.69072542497,2322.070863979004,2187.066743980224,2008.561296426283,1920.433606982635,1855.556627094333,1816.930448316904,1666.050843836787,1657.800592059084,1691.5516220587788,1790.929654835658,1784.4294564653462,1718.6774498733485,1685.926450392163,1696.3017670216989,1694.8017212439345,1709.5521713919493,1849.3064363536485,1903.6830957976013,1935.934080019532,1925.4337595751824,2072.3132419812614,2073.1882686849576,2125.9398785363323,2161.5659657582323,2142.81539353618,2138.190252388073,2095.31394390698,2063.43797112949,2065.188024536882,2085.3136387218847,2312.8205816827904,2570.328440198981,2707.957640308847,2724.9581591235083,2817.460982085635,2799.4604327524644,2847.586901455733,2932.214484084597,3048.34302804651,3137.9707632679224,3111.594958342235,3146.5960264900664,3129.470503860592,3161.2214728232675,3156.0963164159066
i,3195.8475295266576,2827.0862758262883,2663.331278420362,2561.2031617175817,2692.957182531205,2746.083803827021,2527.202124088259,2525.3270668660543,2612.079714346752,2691.332132938627,2635.580431531724,2584.4538712729272,2663.95629749443,2722.333079012421,2672.331553086947,2523.2020020142218,2151.190649128697,2250.4436780907618,2036.562150944548,2062.43794061098,2123.8148136845,2106.439283425397,2123.0647907956177,2162.691000091556,2027.3118686483351,1930.683919797357,1824.055665761284,1887.932615131077,1915.308450575274,1882.432447279275,1908.558244575335,1860.806787316508,1856.681661427656,1896.682882168035,1832.5559251686147,1819.305520798364,1867.4319895016329,1931.8089541306804,1935.8090762047184,1962.8099002044744,1963.559923093356,1946.6844080935089,1933.4340037232585,1959.9348124637595,1964.1849421674249,2033.437055574206,2023.9367656483653,2048.937528611103,2013.9364604632715,2048.437513351848
j,1745.5532700582903,1784.8044679097875,2060.687887203589,2016.1865291299173,2051.56260872219,2244.068483535264,2147.4405346842864,2213.0675374614707,2274.1944029053625,2236.8182622760705,2154.9407635731072,2072.6882534257024,2068.6881313516647,2304.1953184606464,2497.201208532975,2506.701498458815,2526.327097384564,2445.6996368297373,2557.953062532426,2559.578112125004,2566.4533219397563,2594.07916501358,2597.204260383923,1850.0564592425303,2073.1882686849576,2422.9489425336465,2752.5840021973327,3033.842585528123,3223.098361156041,3220.848292489395,3028.0924100466937,2775.959715567492,2447.324686422315,2105.189245277261,1855.80663472396,1731.9278542435986,1785.4294869838557,2034.93710135197,2281.444624164556,2627.455183568835,2935.964598529008,3153.721243934446,3201.0976897488326,3057.593310342723,2759.9592272713403,2435.9493392742697,2090.813806573686,1820.6805627613148,1689.8015686513872,1746.8033082064271
k,1900.8080080568864,1991.5607776116212,2276.4444715720088,2634.7054048280283,2939.214697714164,3156.971343119602,3235.9737540818505,3126.345408490249,2863.7123935666978,2526.702108829005,2267.944212164678,1991.310769981994,1736.0529801324503,1689.676564836573,1781.9293801690726,2021.5616931669056,2329.196081423383,2597.3292641987364,2859.71227149266,3162.8465224158454,2907.963744010743,2582.453810235908,2245.568529313028,2008.311288796655,1895.8078554643391,1722.8025757622,1740.928128910184,1924.433729056673,2213.442548905912,2431.4492019409777,2824.461195715201,3065.093539231544,3231.723624378186,3198.4726096377453,2969.4656208990755,2640.830591753899,2342.821497238075,1965.559984130375,1749.678395947142,1711.8022400585958,1786.3045136875517,2036.8121585741756,2175.6913968321787,2548.2027649769584,2920.0891140476697,3182.9721366008484,3234.4737083040864,3114.84505752739,2851.087008270516,2113.439497054964
l,1638.9250160222175,1874.8072145756405,1969.3100985747856,2105.064241462447,2253.3187658314764,2443.9495834223458,2732.708395641957,2857.9622180852684,2885.5880611590933,2890.58821375164,2853.5870845667896,2803.585558641316,2738.4585711233863,2749.208899197364,2706.082583086642,2687.4570146794026,2749.708914456618,2715.832880642109,2714.5828424939727,2678.3317361980044,2850.5869930112617,2994.2163762321848,3121.845271156957,3192.2224188970613,3191.347392193365,3228.973540452284,3262.0995513779103,3255.2243415631583,3268.4747459334085,3266.849696340831,3260.5995056001466,3261.599536118656,3235.59874263741,3213.723075045015,3233.973693044832,3218.97323526719,3096.094485305337,3105.34476760155,3056.8432874538407,3010.2168645283364,2929.214392529069,2862.212347788934,2572.9535203100686,2453.199865718558,2510.326609088412,2543.4526200140385,2490.2009949034086,2572.7035126804403,2572.0784936063724,2637.330484939116
m,2099.06405835139,1773.3041169469284,1711.3022247993408,1675.4261299478137,1729.8027893917665,1788.3045747245706,1678.0512100589008,1759.553697317423,1790.5546433912168,1773.3041169469284,1810.0552385021515,1811.6802880947296,1800.9299600207528,1785.9295022431106,1752.1784722434154,1713.3022858363595,1723.552598651082,1737.803033539842,1715.552354503006,1733.052888576922,1756.1785943174534,1766.5539109469892,1785.4294869838557,1759.3036896877957,1760.428724021119,1757.553636280404,1711.8022400585958,1694.0516983550522,1686.4264656514176,1655.800531022065,1662.0507217627492,1651.5504013183995,1641.5500961333048,1637.7999816888944,1628.424695577868,1625.9246192815942,1636.9249549851986,1603.2989288003175,1570.172917874691,1560.29761650441,1558.7975707266455,1589.2985015411846,1562.1726737266154,1576.0480971709344,1567.1728263191626,1583.298318430128,1569.6729026154364,1558.172551652577,1517.6713156529436,1500.1707815790276
n,1799.8049256874294,2211.067476424452,2145.5654774620807,2240.19336527604,2196.0670186468096,2150.315622425001,2189.31681264687,2165.691091647084,2237.9432966093937,2349.071687978759,2255.318826868496,2263.1940672017577,2601.704397717215,2694.457228308969,2714.707846308786,2792.9602343821525,2857.587206640828,2854.2121036408585,2842.461745048372,2735.333475753044,2732.4583880123296,2701.582445753349,2691.457136753441,2697.457319864498,2696.332285531175,2771.83458967864,2824.336191900388,2818.9610278633995,2793.960264900662,2825.586230048524,2849.961973937193,2799.3354289376507,2736.8335215308084,2784.8349864192637,2763.084322641682,2786.210028382214,2878.462843714713,2836.7115695669427,2776.834742271188,2770.709555345317,2730.8333384197517,2756.084109012116,2738.7085787530136,2765.5843989379555,2740.083620715964,2800.2104556413465,2799.4604327524644,2790.960173345134,2751.458967864009,2719.207983642079
o,3137.095736564226,3174.2218695638903,3037.8427076021608,3045.592944120609,3012.71694082461,3063.7184972685936,2992.216315195166,2999.2165288247324,2962.7154148991367,2920.4641254921107,2932.5894955290382,3014.091982787561,3008.841822565386,2918.4640644550923,2912.96389660329,2849.2119510483108,2753.709036530656,2692.582171086764,2457.4499954222238,2200.0671407208474,2017.0615558336128,2031.1869869075592,1952.684591204565,1849.8064516129032,1731.1778313547163,1696.3017670216989,1655.0505081331828,1648.5503097628714,1674.0510879848628,1677.9262062440869,1728.6777550584432,1807.430158391064,1811.4302804651024,1880.9324015015109,1920.9336222418897,1966.810022278512,2090.3137913144324,2181.4415723136085,2313.445600756859,2412.573625904111,2659.0811487166966,2692.4571672719508,2716.3328959013643,2790.460158085879,2794.460280159917,2777.9597766045104,2861.212317270424,2913.338908047732,2940.214728232673,3017.3420819727166
p,3167.9716788232063,3092.8443861201818,3071.343729972228,2879.3378704184083,2878.462843714713,2904.8386486404,2461.825128940702,2449.949766533403,2431.4492019409777,2313.445600756859,2163.066011535997,2082.813562425611,2107.439313943907,2056.0627460554824,2048.812524796289,2048.437513351848,2013.8114566484571,1968.310068056276,1882.182439649648,1859.931760612812,1913.8084047975096,1891.5577257606735,1852.0565202795497,1844.431287575915,1858.5567186498613,1778.3042695394756,1746.1782891323587,1769.929013946959,1746.9283120212408,1695.1767326883755,1673.676076540422,1684.8014160588395,1661.4257026886808,1693.801690725425,1656.8005615405743,1663.0507522812586,1686.0514542069764,1890.4326914273508,2089.5637684255503,2266.5691702017275,2278.0695211645866,2217.567674794764,2106.9392986846524,2119.564683980834,2116.4395886104926,2071.438215277566,2110.689413129063,2175.8164006469924,2347.9466536454365,2762.584307382428
q,2703.207495345928,2966.465529343547,2997.2164677877136,2994.7163914914395,3008.341807306131,3002.9666432691424,2993.841364787744,2976.8408459730827,2951.465071565905,2929.089388714255,2655.8310495315413,2579.9537339396343,2517.451826532792,2384.447767571032,2427.574083681753,2495.701162755211,2419.9488509781186,2515.8267769402146,2665.2063356425674,2481.07571642201,2417.198767052217,2384.1977599414045,2314.9456465346234,2287.1947996459853,1931.558946501053,1722.4275643177589,1667.9259010589922,1658.8006225775932,1672.0510269478436,1781.679372539445,1694.8017212439345,1680.4262825403607,1697.1767937253946,1726.9277016510514,1715.0523392437512,1709.6771752067627,1719.1774651326027,1747.4283272804958,1746.9283120212408,1775.3041779839473,1730.6778160954618,1716.8023926511428,1711.677236243782,1769.3039948728904,1768.5539719840085,1809.3052156132692,2175.941404461806,2324.570940275277,2508.576555681021,2459.9500717184974
r,2929.3393963438825,3221.223303933836,3174.4718771935177,3052.718161564989,2886.83809930723,2794.7102877895445,2740.8336436048467,2603.454451124607,2508.076540421766,2411.698599200415,2330.571123386334,2326.571001312296,2259.19394512772,2172.816309091464,2171.9412823877683,2035.687124240852,1985.1855830561235,2087.938718832972,2131.6900540177617,2127.56492812891,2093.938901944029,1950.934537797174,1978.685384685812,1968.4350718710896,1951.4345530564287,1853.3065584276865,1761.4287545396282,1755.8035828730126,1732.5528733176673,1689.5515610217597,1675.8011413922543,1665.0508133182775,1661.5507065034944,1687.4264961699273,1680.8012939848018,1702.5519577623832,1715.6773583178197,1733.427900021363,1724.1776177251504,1724.1776177251504,1726.0526749473554,1709.4271675771356,1717.6774193548388,1699.676870021668,1675.6761375774408,1648.3003021332438,1659.800653096103,1706.6770836512346,1643.800164799951,1702.926969206824
s,2029.0619220557269,2389.697927793207,2804.2105777153843,2658.206122013001,2567.9533677175205,2471.3254188665423,2481.200720236824,2426.824060792871,2504.076418347728,2500.576311532945,2462.9501632740257,2515.951780755028,2560.703146458327,2611.8297067171243,2697.707327494125,2675.206640827662,2677.3317056794945,2694.207220679342,2708.832667012543,2803.585558641316,2751.583971678823,2809.5857417523725,2800.960478530229,2810.5857722708824,2868.462538529618,2780.709860530412,2831.9614246040223,2852.337046418653,2786.585039826655,2810.2107608264414,2818.3360087893307,2737.583544419691,2729.458296456801,2632.830347605823,2610.4546647541733,2633.8303781243326,2657.2060914944914,2585.453901791436,2538.9524826807456,2551.952879421369,2517.3268227179788,2525.5770744956817,2567.078341013825,2568.5783867915893,2578.078676717429,2572.0784936063724,2675.5816522721034,2607.454573198645,2536.077394940031,2501.201330607013
t,2937.9646595660265,3122.345286416212,3170.596758934294,3209.5979491561634,3187.2222663045136,3186.9722586748862,3193.847468489639,3200.4726706747647,3158.721396526994,3120.470229194006,3088.094241157262,3092.594378490555,2975.590807824946,2866.4624774926,2770.459547715689,2704.3325296792505,2757.3341471602525,2634.205389568773,2490.701010162664,2422.448927274392,2359.4470046082947,2258.818933683279,2086.813684499649,1994.435865352336,2034.93710135197,1996.93594164861,1964.9349650563067,1987.9356669820247,2006.8112430188912,1918.9335612048708,1969.6851100192264,1977.4353465376755,1986.935636463515,1977.93536179693,1924.8087405011136,1929.0588702047796,1906.0581682790612,1938.8091677602465,2007.6862697225863,1788.3045747245706,1851.3064973906676,1852.806543168432,1710.9272133548998,1712.6772667622913,1713.927304910428,1689.5515610217597,1698.0518204290902,1719.8024842066716,1768.6789757988222,1775.5541856135749
u,1832.4309213538013,2281.694631794183,2568.9533982360304,2483.200781273843,2456.074953459273,2405.1984008301038,2433.449262977996,2447.949705496384,2476.8255867183448,2487.700918607135,2432.5742362743003,2441.449507126072,2754.334055604724,2582.9538254951626,2654.3310037537767,2676.331675160985,2756.334116641743,2801.460493789484,2901.8385570848723,2971.965697195349,2956.590227973266,3151.846186712241,3166.096621601001,3196.097537156286,3152.096194341869,3104.844752342296,3112.219977416303,3121.345255897702,3099.0945768608663,3036.592669454024,2964.840479750969,2928.339365825373,2857.212195196387,2753.709036530656,2770.0845362712485,2789.585131382183,2809.4607379375598,2829.961363567003,2541.2025513473923,2477.825617236854,2368.822290719321,2484.7008270516067,2354.8218634601885,2225.567918942839,2047.1874752037104,2072.188238166448,2167.0661336100347,1940.8092287972656,1795.929807428205,1601.5488753929258
v,1663.1757560960723,1807.9301736503191,2104.4392223883788,2253.568773461104,2356.946928312021,2462.7001556443984,2525.702078310496,2586.953947569201,2591.579088717307,2732.333384197516,3026.2173528244884,3017.46708578753,3068.968657490768,3086.2191839350567,3131.345561082797,3173.5968504898224,3206.347849971008,3229.473555711539,3225.473433637501,3210.597979674673,3209.2229377117224,3211.848017822809,3211.348002563555,3201.0976897488326,3182.722128971221,3171.721793267617,3180.222052674947,3142.970915860469,3160.2214423047576,3164.096560563982,3146.096011230811,3188.09729300821,3179.97204504532,3174.4718771935177,3180.972075563829,3178.847010711997,3178.0969878231144,3180.097048860134,3180.972075563829,3141.220862453078,3143.2209234900965,3144.845973082675,3164.8465834528647,3124.3453474532307,3152.8462172307504,3151.9711905270547,3139.5958128605,3140.470839564196,3163.4715414899138,3131.595568712424
w,3075.343852046266,2819.0860316782127,2789.460127567369,2784.8349864192637,2704.457533494064,2725.083162938322,2724.458143864253,2693.707205420087,2699.0823694570754,2620.079958494827,2618.7049165318767,2648.0808130130927,2672.7065645313883,2755.584093752861,2748.583880123295,2718.207953123569,2739.2085940122683,2745.958800012207,2749.45890682699,2759.9592272713403,2726.7082125309,2779.9598376415297,2778.0847804193245,2850.5869930112617,2888.9631641590627,2789.960142826624,2799.210425122837,2833.961485641041,2809.3357341227456,2883.4629963072603,2925.464278084659,2947.464949491867,2940.5897396771143,2966.840540787988,3003.091647083957,2935.33957945494,2916.33899960326,2949.2150028992583,2908.7137668996247,2943.83983886227,2889.463179418318,2932.7144993438524,2962.340403454695,2935.8395947141944,2888.2131412701806,2779.209814752648,2702.9574877163004,2517.3268227179788,2469.075350199896,2325.820978423414
x,1686.1764580217905,1524.296517838069,1592.2985930967131,1711.0522171697137,1736.8030030213324,1843.181249427778,1856.4316537980285,1864.931913205359,1842.9312417981507,1819.6805322428052,1791.0546586504715,1837.681081575976,1791.9296853541673,1893.932798242134,1944.934354686117,2141.190343943602,2007.3112582781455,1970.9351481673636,1950.184514908292,2158.940885647145,2080.313486129337,2158.6908780175177,2165.316080202643,2196.0670186468096,2253.693777275918,2383.3227332377087,2298.320139164403,2236.443250831629,2553.5779290139467,2610.0796533097323,2736.458510086368,2803.210547196875,2836.5865657521285,2783.3349406414995,2729.833307901242,2837.711600085452,2643.080660420545,2521.826960051271,2674.45661793878,2797.585375530259,2690.5821100497456,2700.3324076052127,2863.587389751885,2964.3404644917146,2907.5887325663016,2832.336436048464,2796.5853450117497,2631.5803094576863,2713.3328043458355,2525.702078310496
y,3143.8459425641654,3236.97378460036,3249.724173711356,3178.0969878231144,3163.0965300454727,3192.5974303415023,3211.5980101931823,3166.2216254158147,3167.596667378765,3123.595324564348,3171.47178563799,3206.7228614154487,3202.9727469710383,3203.5977660451063,3189.597338785974,3154.0962553788872,3157.346354564043,3072.9687795648065,2903.338602862636,2741.458662678915,2764.209356975005,2757.58415478988,2680.456801049837,2577.953672902616,2621.5800042725914,2614.704794457839,2613.704763939329,2670.456495864742,2632.830347605823,2644.705710013123,2751.208960234382,2813.585863826411,2761.334269234291,2756.459120456557,2691.832148197882,2706.082583086642,2712.207770012513,2664.95632801294,2616.8298593096715,2651.7059236426894,2569.95342875454,2625.705130161443,2525.9520859401227,2559.3281044953765,2539.202490310373,2419.573839533677,2460.575090792566,2510.5766167180395,2522.076967680898,2567.9533677175205
z,1767.1789300210578,1676.5511642811366,1644.9251991332744,1620.6744590594196,1638.5500045777765,1614.92428357799,1633.0498367259745,1630.2997528000733,1636.674947355571,1633.0498367259745,1683.926389355144,1702.0519425031282,1838.1810968352304,1877.5572985015413,2042.187322611164,2046.937467574084,2106.8142948698382,2166.191106906339,2188.691793572802,2181.566576128422,2181.6915799432354,2229.9430524613176,2397.823175756096,2378.322580645161,2259.4439527573472,2349.3216956083866,2306.070375682852,2297.445112460708,2251.5687124240853,2192.191900387585,2247.31858272042,2245.4435254982145,2396.698141422773,2353.1968138676107,2450.19977416303,2930.339426862392,2999.716544083987,3021.717215491196,2993.966368602558,3001.341593676565,3020.0921658986176,3008.091799676504,3018.8421277504813,2991.966307565539,2993.091341898861,3015.3420209356977,3049.4680623798336,3039.967772453993,3052.468153935362,3024.0922879726554
0,3264.0996124149297,3071.0937223426013,3089.3442793053987,2911.463850825526,2905.463667714469,2703.082491531113,2592.2041077913755,2720.333017975402,2772.709616382336,2776.834742271188,2634.5804010132147,2627.8301950132754,2561.703176976837,2739.0835901974547,2811.4607989745778,2873.0876796777247,2942.589800714133,2996.9664601580857,2905.963682973724,2820.961088900418,2750.958952604755,2750.5839411603138,2769.9595324564348,2790.8351695303204,2794.085268715476,2717.4579302346874,2785.335001678518,2888.7131565294358,2902.713583788568,2966.465529343547,2984.3410748619035,2954.4651631214333,2962.84041871395,3025.9673451948606,3091.8443556016728,3132.720603045747,3095.094454786828,3096.84450819422,3115.7200842310863,3137.7207556382946,3177.4719687490465,3076.9689016388443,3055.218237861263,3095.7194738608964,3125.34537797174,3107.7198400830107,3078.468947416608,2994.8413953062536,2970.840662862026,3073.968810083316
1,2481.825739310892,2182.941618091372,2209.8174382763145,2157.190832239753,2035.812128055666,1897.432905056917,1770.9290444654685,1666.425855281228,1511.4211249122593,1508.6710409863583,1554.047425763726,1782.6794030579547,1726.427686391797,1760.8037354655598,1713.6772972808008,1780.4293343913084,1823.0556352427748,1957.0597247230448,2197.067049165319,2386.947843867305,2412.8236335337383,2436.949369792779,2518.076845606861,2545.702688680685,2714.082827234718,2828.711325418866,2786.585039826655,2889.0881679738764,2967.4655598620566,2965.090487380596,3016.967070528276,2981.340983306375,2975.965819269387,3008.716818750572,3036.3426618243966,3098.0945463423564,3074.7188329721976,3101.4696493423257,3075.0938444166386,3066.5935850093083,3096.3444929349653,3096.969512009034,3155.721304971465,3183.972167119358,3185.3472090823084,3106.594805749687,3117.2201300088504,3108.4698629718923,3110.09491256447,3144.470961638234
2,2890.338206122013,2514.451734977264,2183.3166295358137,2154.9407635731072,2095.4389477217937,1939.059175389874,1893.932798242134,1867.5569933164463,1782.6794030579547,1808.8052003540147,1766.303903317362,1726.8026978362377,1741.4281441694388,1775.1791741691336,1743.4282052064575,1766.8039185766168,1797.4298532059693,1827.5557725760675,1882.9324625385295,1906.0581682790612,1997.685964537492,2048.937528611103,2067.688100833156,2108.5643482772307,1982.1854915005952,2023.811761833552,1978.4353770561847,2053.687673574023,2258.693929868465,2200.692159794916,2137.6902371288184,2123.4398022400587,2059.68785668508,1972.5601977599415,1966.9350260933256,1994.9358806115908,1983.435529648732,1916.058473464156,1906.183172093875,1921.8086489455857,1897.6829126865443,1977.060335093234,1991.810785241249,1991.0607623523667,2011.8113956114385,2052.5626392407,2242.5684377575,2346.1966002380445,2419.1988280892365,2341.5714590899383
3,2990.3412579729606,3216.348155156102,3197.59758293405,3236.4737693411057,3231.098605304117,3031.842524491104,2939.214697714164,2601.079378643147,2459.5750602740563,2305.320352793969,2158.815881832332,2085.938657795953,2064.938016907254,2120.064699240089,1993.310831019013,2162.5659962767418,2209.9424420911287,3164.346568193609,1762.6787926877653,595.8931852168341,75.50230414746544,36.251106295968505,36.001098666341136,36.12610248115482,36.62611774040956,37.12613299966429,119.50364696188238,274.38337351603747,432.0131839960936,543.8915982543413,619.1438947721794,696.8962675862911,802.1494796594134,869.651539658803,940.9037141026032,1084.9081087679676,1182.661091952269,1301.9147312845244,1418.2932828760645,1562.0476699118014,1711.0522171697137,1802.054994354076,1900.5580004272592,1986.0606097598195,2056.187749870297,2159.0658894619587,2222.0678121280557,2232.443128757592,2421.69890438551,2385.322794274728
4,2890.2132023071995,3197.347575304422,3207.2228766747035,3286.4752952665795,3263.7246009704886,3302.975798821986,3290.100405896176,3271.349833674123,3266.5996887112037,3298.850672933134,3326.3515121921446,3311.351054414503,3297.975646229438,3284.600238044374,3266.0996734519485,3284.475234229561,3311.726065858944,3316.726218451491,3296.4756004516744,3272.4748680074467,3241.973937192908,3273.474898525956,3210.347972045045,3180.722067934202,3163.2215338602864,3155.846308786279,3142.2208929715875,3183.222144230476,3242.098941007721,3168.346690267648,3125.4703817865534,3085.344157231361,3108.094851527452,3176.096926786096,3126.345408490249,3135.345683156834,3085.094149601733,3071.9687490462966,3105.9697866756187,3212.848048341319,3170.346751304666,3163.721549119541,3117.5951414532915,3130.2205267494737,3074.7188329721976,3091.594347972045,3073.968810083316,3048.468031861324,3057.968321787164,3064.718527787103
5,3228.598529007844,3032.592547379986,2679.0817590868864,2685.581957457198,2636.830469679861,2296.3200781273845,2216.1926328318123,2266.0691549424723,2215.692617572557,2249.943662831507,2366.8222296823023,2391.072969756157,2427.6990874965663,2505.451460310678,2588.328989532151,2443.07455671865,2540.702536088137,2558.328073976867,2524.8270516068,2566.2033143101294,2390.0729392376475,2399.573229163488,2440.4494766075622,2503.951414532914,2561.5781731620227,2466.075258644368,2433.6992706076235,2410.573564867092,2338.0713522751557,2364.3221533860287,2169.3162022766805,2010.686361278115,1948.4344615009,1942.3092745750296,1940.1842097231968,1848.306405835139,1790.1796319467758,1763.0538041322063,1752.9284951322977,1741.1781365398112,1726.302682576983,1718.6774498733485,1728.9277626880703,1728.0527359843743,1735.9279763176366,1742.3031708731346,1712.1772515030366,1721.8025452436905,1709.8021790215766,1737.5530259102145
6,1817.9304788354136,2381.8226874599445,2607.5795770134587,2739.8336130863368,2752.9590136417737,2817.9609973448896,2765.9594103823965,2826.8362681966614,2966.715536973174,2930.839442121647,2903.713614307077,2930.839442121647,2911.463850825526,2845.3368327890867,2933.589526047548,3028.4674214911342,3052.968169194617,3091.7193517868586,3165.8466139713737,3137.8457594531083,3204.9728080080567,3242.8489638966034,3233.7236854152043,3226.7234717856377,3251.2242194891205,3250.099185155797,3261.4745323038424,3256.849391155736,3255.8493606372263,3232.098635822627,3232.8486587115085,3216.0981475264757,3197.097567674795,3196.722556230354,3193.347453230384,3201.597705008088,3201.0976897488326,3195.472518082217,3195.7225257118444,3193.097445600757,3182.9721366008484,3209.2229377117224,3212.3480330820644,3197.59758293405,3212.973052156133,3229.973570970794,3235.848750267037,3233.973693044832,3219.223242896817,3216.848170415357
7,2657.706106753746,2335.821283608509,2310.1955015717035,2323.5709097567674,2409.198522904141,2435.3243202002013,2478.4506363109226,2574.953581347087,2495.201147495957,2570.078432569353,2663.581286049989,2724.458143864253,2871.587633899961,2852.337046418653,2681.58183538316,2660.5811944944608,2737.083529160436,2685.831965086825,2688.70705282754,2665.956358531449,2998.3415021210367,2977.465865047151,2951.715079195532,2825.586230048524,2748.08386486404,2504.451429792169,2203.192236091189,2256.193853572191,2242.9434492019413,2289.694875942259,2124.8148442030097,2028.8119144260995,2044.187383648183,2105.939268166143,2205.8173162022767,2088.1887264626,2094.1889095736565,2114.064516129032,2102.814172795801,2131.0650349436937,2161.9409772026734,2072.4382457960755,2148.190557573168,2000.311044648579,2074.4383068330944,1991.5607776116212,1998.9360026856289,2079.938474684896,1963.9349345377973,1977.3103427228612
8,1869.1820429090244,1662.4257332071902,1641.5500961333048,1641.5500961333048,1669.3009430219429,1696.1767632068852,1677.8012024292734,1679.0512405774102,1670.6759849848934,1674.30109561449,1665.300820947905,1658.3006073183385,1665.0508133182775,1678.1762138737145,1699.426862392041,1700.176885280923,1712.552262947478,1719.3024689474166,1687.5514999847408,1717.0524002807704,1727.052705465865,1726.677694021424,1633.4248481704155,1550.5473189489426,1568.0478530228584,1592.2985930967131,1623.7995544297617,1633.7998596148564,1667.17587817011,1695.5517441328166,1794.429761650441,2137.190221869564,2178.1914731284523,2165.0660725730154,2242.068422498245,2283.9447004608296,2177.0664387951297,2061.562913907285,1953.809625537889,1823.8056581316569,1766.5539109469892,1700.051881466109,1662.925748466445,1644.3001800592058,1586.1734061708426,1515.421246986297,1481.420209356975,1459.2945341349528,1445.6691183202613,1466.1697439497057
9,1917.683523056734,2261.1940061647388,2719.3329874568926,2700.2074037903985,2792.7102267525256,2817.2109744560075,2768.9595019379253,2641.080599383526,2658.456129642628,2680.456801049837,2564.953276161993,2552.702902310251,2431.19919431135,2429.949156163213,2394.4480727561267,2425.44901882992,2356.1969054231395,2380.572649311808,2570.953459273049,2524.3270363475444,2506.951506088443,2599.704336680197,2595.07919553209,2648.0808130130927,2622.830042420728,2586.57893612476,2528.077150791956,2512.326670125431,2620.8299813837093,2588.078981902524,2578.4536881618696,2619.8299508652003,2594.07916501358,2843.8367870113225,2798.335398419141,2795.835322122867,2745.70879238258,2757.959166234321,2783.4599444563128,2895.838373973816,2871.837641529588,2880.7129123813597,2956.090212714011,2903.713614307077,2834.836512344737,2952.3400982696007,2923.9642323068942,2903.338602862636,2926.714316232795,2914.338938566241
