Label,Sample_1,Sample_2,Sample_3,Sample_4,Sample_5,Sample_6,Sample_7,Sample_8,Sample_9,Sample_10,Sample_11,Sample_12,Sample_13,Sample_14,Sample_15,Sample_16,Sample_17,Sample_18,Sample_19,Sample_20,Sample_21,Sample_22,Sample_23,Sample_24,Sample_25,Sample_26,Sample_27,Sample_28,Sample_29,Sample_30,Sample_31,Sample_32,Sample_33,Sample_34,Sample_35,Sample_36,Sample_37,Sample_38,Sample_39,Sample_40,Sample_41,Sample_42,Sample_43,Sample_44,Sample_45,Sample_46,Sample_47,Sample_48,Sample_49,Sample_50
3,3157.2213507492297,3227.973509933775,3220.34827723014,3196.4725486007264,3160.346446119572,3151.7211828974278,3120.720236823633,3098.9695730460526,3078.093935972167,3013.091952269051,2718.957976012452,2736.7085177159947,2737.583544419691,2804.5855891598253,2841.2117069002347,2863.837397381512,2785.460005493332,2875.9627674184394,2934.964568010498,2972.465712454604,2958.965300454726,2851.337015900144,2835.4615314188054,2783.5849482711264,2864.8374279000213,2821.461104159673,2792.7102267525256,2656.7060762352367,2625.2051149021886,2568.0783715323346,2589.8290353099155,2591.579088717307,2556.828028199103,2622.4550309762867,2560.703146458327,2576.9536423841064,2591.454084902494,2524.3270363475444,2576.578630939665,2709.2076784569845,2750.083925901059,2793.460249641408,2836.9615771965696,2704.7075411236915,2725.583178197577,2786.4600360118416,2815.085909604175,2765.5843989379555,2773.0846278267773,2876.2127750480668
4,2404.8233893856623,2013.3114413892029,1732.8028809472946,1719.6774803918574,1698.6768395031586,1708.8021485030672,1690.551591540269,1673.301065095981,1660.550675984985,1673.176061281167,1700.42689291055,1750.053407391583,1757.9286477248452,1781.0543534653768,1767.4289376506854,1775.6791894283883,1720.0524918362987,1746.5533005767998,1761.6787621692556,1763.553819391461,1733.1778923917357,1742.0531632435072,1725.552659688101,1732.8028809472946,1721.6775414288766,1706.052064577166,1667.300881984924,1788.8045899838253,1766.303903317362,1692.3016449476609,1796.1798150578325,1786.8045289468062,1767.1789300210578,1753.178502761925,1738.553056428724,1925.183751945555,1966.810022278512,2042.0623187963504,2039.0622272408216,1979.935422833949,1945.434369945372,1860.1817682424391,1829.5558336130864,1913.683400982696,1844.431287575915,1816.305429242836,1805.9301126133,1881.0574053163243,2072.188238166448,1948.8094729453412
5,2440.199468977936,2668.581438642537,2892.2132633442184,3052.093142490921,3107.9698477126376,3174.4718771935177,3158.096377452925,3127.095431379132,3137.22074037904,3100.4696188238167,3062.093447676016,3071.0937223426013,3068.218634601886,3088.469252601703,3102.2196722312083,3093.0943937498096,3041.21781060213,3074.46882534257,3064.718527787103,3043.967894528031,3077.093905453657,3057.84331797235,3018.342112491226,3037.2176885280924,3017.3420819727166,3074.9688406018254,2951.590075380718,2934.7145603808717,2846.336863307596,2760.459242530595,2831.2114017151403,2786.210028382214,2688.207037568285,2750.7089449751275,2724.583147679067,2686.3319803460804,2741.208655049288,2718.957976012452,2613.079744865261,2643.705679494614,2671.956541642506,2685.206946012757,2632.080324716941,2688.9570604571672,2700.0823999755853,2624.080080568865,2839.0866420484026,2926.839320047609,2867.8375194555497,2856.712179937132
6,3186.597247230445,3111.2199468977933,3025.59233375042,2856.8371837519453,2896.33838923307,2994.9663991210678,2987.59117404706,2869.087557603687,2836.211554307688,2808.335703604236,2902.588579973754,2999.2165288247324,2961.215369121372,2852.7120578630943,2591.7040925321207,2572.328501236,2585.8289132358773,2532.077272865993,2579.9537339396343,2533.952330088199,2590.3290505691702,2518.951872310556,2480.3256935331274,2390.197943052461,2478.2006286812957,2440.9494918668174,2430.449171422468,2367.322244941557,2497.7012237922304,2522.45197912534,2531.077242347484,2642.8306527909176,2691.207129123814,2568.2033753471483,2633.9553819391463,2747.0838343455302,2587.8289742728966,2610.7046723838007,2572.7035126804403,2585.5789056062504,2661.706228827784,2616.204840235603,2479.575670644246,2488.7009491256445,2640.705587939085,2646.3307596057007,2742.3336893826104,2803.585558641316,2890.713217566454,2913.9639271217998
7,2393.948057496872,2083.938596758934,2115.68956572161,2218.692709128086,2287.8198187200537,2265.944151127658,2229.568041016877,2153.315713980529,2195.9420148319955,2232.5681325724054,2069.1881466109194,1938.309152500992,1982.6855067598497,1954.3096407971436,1988.4356822412797,2019.061616870632,1998.9360026856289,1907.6832178716395,1939.5591906491288,1990.560747093112,1867.3069856868192,1934.1840266121403,1876.6822717978453,1916.4334849085967,1990.0607318338573,1941.3092440565208,1978.810388500625,1982.5605029450364,1971.4351634266184,1992.1857966856896,1920.6836146122623,1915.683462019715,1928.9338663899653,1832.5559251686147,1926.808801538133,2004.6861781670584,2095.938962981048,2109.189367351299,2099.939085055086,2059.062837611011,2081.688528092288,2159.815912350841,2200.5671559801017,2122.8147831659903,2152.065675832393,2224.94289986877,2191.3168736838893,2161.315958128605,2156.3158055360577,1914.808435316019
8,1694.176702169866,1771.9290749839777,1742.3031708731346,1904.558122501297,1840.931180761132,1826.0557267983036,1747.9283425397505,1771.3040559099093,1774.179143650624,1774.8041627246926,2001.0610675374612,1967.8100527970212,1934.684041871395,1987.5606555375837,1923.4336985381635,1871.432111575671,1976.8103274636069,2004.6861781670584,2060.8128910184028,2085.3136387218847,2024.8117923520613,2318.0707419049654,2239.818353831599,2256.568865016633,2366.6972258674887,2345.4465773491625,2297.8201239051486,2447.949705496384,2430.8241828669093,2581.0787682729574,2541.3275551622064,2462.450148014771,2483.200781273843,2431.9492172002324,2424.3239844965974,2384.9477828302865,2344.8215582750936,2391.197973570971,2417.448774681844,2360.197027497177,2331.071138645588,2258.943937498093,2204.817285683768,2249.943662831507,2245.4435254982145,2239.068330942717,2184.941679128391,2235.193212683492,2206.9423505356,2137.940244758446
9,2757.2091433454398,2985.7161168248545,3022.4672383800776,3007.8417920468764,2972.965727713859,2943.3398236030152,2878.7128513443404,2847.336893826106,2945.2148808252205,2938.589678640095,2905.963682973724,2837.2115848261974,2722.2080751976077,2753.834040345469,2700.3324076052127,2725.3331705679498,2653.08096560564,2664.7063203833127,2673.5815912350845,2550.702841273232,2835.4615314188054,2777.709768974883,2749.833918271432,2655.4560380871003,2584.828882717368,2533.952330088199,2565.20328379162,2531.327249977111,2477.950621051668,2405.1984008301038,2414.3236793115025,2262.9440595721308,2201.0671712393564,2352.5717947935423,2503.45139927366,2454.699911496323,2585.328897976623,2528.3271584215827,2495.451155125584,2583.953856013672,2672.456556901761,2692.4571672719508,2616.579851680044,2591.579088717307,2566.8283333841973,2605.8295236060667,2534.0773339030125,2663.081270790735,2689.957090975677,2622.955046235542
a,2195.692007202368,2930.339426862392,3117.7201452681047,2830.3363750114445,2339.5713980529194,1893.057771538438,1708.9271523178809,1653.800469985046,1801.3049714651936,2030.936979277932,2298.695150608844,2756.2091128269294,3054.843226416822,3086.5941953794977,2876.3377788628804,2608.704611346782,2307.69542527543,1969.4351023895997,1645.925229651784,1754.5535447248758,1880.6823938718835,2082.563554795984,2340.0714133121737,2554.077944273202,2889.0881679738764,3112.9700003051853,3133.7206335642563,3025.9673451948606,2726.7082125309,2464.325205236976,2139.3152867213967,2056.0627460554824,1717.4274117252114,1767.92895290994,1764.0538346507158,1867.807000946074,2332.196172978912,2535.3273720511493,2933.9645374919887,3151.3461714529863,3270.849818414869,3136.9707327494125,3045.717947935423,2599.579332865382,2233.9431745353554,1856.9316690572832,1790.929654835658,1947.3094271675773,,
b,2517.5768303476057,3017.3420819727166,2988.4662007507554,3017.9671010467846,3016.217047639393,2959.3403118991664,2928.4643696401868,2847.586901455733,2799.5854365672785,2654.8310190130314,2625.705130161443,2573.078524124882,2604.2044740134897,2591.7040925321207,2523.82702108829,2522.5769829401534,2560.5781426435133,2575.9536118655965,2606.0795312356945,2635.580431531724,2651.580919827876,2621.705008087405,2635.705435346538,2687.957029938658,2683.456892605365,2753.959044160283,2871.0876186407054,2696.9573046052437,2720.708029419843,2720.0830103457747,2693.332193975646,2629.9552598651085,2595.954222235786,2474.200506607257,2393.5730460524305,2419.4488357188634,2426.199041718802,2292.194952238533,2250.568681905576,2095.188940092166,2051.687612537004,2033.437055574206,2055.1877193517867,1887.4325998718225,1850.306466872158,1819.6805322428052,1852.9315469832452,1824.180669576098,1857.3066805017245,1895.4328440198983
c,2041.5623035370957,2461.450117496261,2705.707571642201,2685.7069612720115,2605.8295236060667,2660.081179235206,2702.9574877163004,2803.085543382061,2757.959166234321,2768.5844904934843,2785.0849940488906,2936.2146061586354,3044.5929136021,3022.4672383800776,3033.842585528123,3184.847193823054,3200.3476668599506,3208.097903378399,3173.5968504898224,3108.5948667867065,3079.968993194372,3070.2186956389046,2967.7155674916835,2867.337504196295,2797.7103793450724,2696.5822931608022,2639.580553605762,2638.0805078279973,2539.07748649556,2612.8297372356333,2684.206915494248,2799.210425122837,2754.334055604724,2792.085207678457,2761.4592730491045,2662.081240272225,2721.8330637531662,2965.9655140842924,2964.715475936155,2954.5901669362465,2840.8366954557937,2905.213660084841,2875.3377483443705,2727.083223975341,2652.955961790826,2519.576891384625,2557.578051087985,2651.955931272317,2518.701864680929,2434.9493087557603
d,2872.712668233284,3099.7195959349347,3015.4670247505114,2794.7102877895445,2759.334208197272,2745.333780938139,2764.4593646046333,2561.82818079165,2453.574877162999,2598.204290902432,2612.5797296060064,2699.332377086703,2680.3317972350237,2727.458235419782,2719.958006530961,2707.4576250495925,2724.583147679067,2717.20792260506,2757.0841395306256,2671.206518753624,2577.703665272988,2425.574022644734,2466.200262459181,2551.702871791741,2485.3258461256755,2474.450514236885,2192.816919461653,2202.3172093874937,2341.4464552751247,2234.693197424237,1937.5591296121097,1849.556443983276,1885.8075502792444,1962.434888760033,1892.9327677236245,1817.9304788354136,1797.0548417615282,1817.9304788354136,1889.0576494644004,1854.4315927610096,1822.4306161687064,1813.5553453169348,1818.8055055391092,1851.181493575854,1775.4291817987612,1783.9294412060915,1719.8024842066716,1683.4263740958893,1682.8013550218209,1760.6787316507462
e,1652.0504165776545,1688.1765190588092,1722.8025757622,1774.6791589098789,1760.9287392803735,1802.054994354076,1808.1801812799465,1818.305490279855,1924.1837214270456,1983.435529648732,2012.1864070558795,1867.4319895016329,1849.9314554277169,1929.0588702047796,1986.685628833888,1980.31043427839,1973.935239722892,1988.6856898709068,2051.937620166631,2070.313180944243,2201.692190313425,2264.194097720267,2324.9459517197183,2432.0742210150456,2522.45197912534,2544.452650532548,2500.9513229773856,2450.4497817926576,2389.0729087191385,2406.4484389782406,2403.073335978271,2358.696981719413,2248.6936246833707,2127.314920499283,2188.941801202429,2092.813867610706,2071.063203833125,2023.186742759484,2067.313089388714,2022.1867122409744,2035.3121127964112,2144.815454573199,2238.193304239021,2176.191412091433,2206.567339091159,2227.442976165044,2256.44386120182,2260.818994720298,2179.566515091403,2138.940275276956
f,2827.961302529985,3149.846125675222,3288.1003448591573,3310.1010162663656,3260.349497970519,3226.848475600452,3229.973570970794,3218.348216193121,3189.222327341533,3183.222144230476,3186.3472396008183,3146.8460341196933,3145.971007415998,3163.721549119541,3100.5946226386304,3086.719199194312,3100.9696340830715,3061.8434400463884,2959.5903195287947,2934.839564195685,2858.712240974151,2896.588396862697,2908.7137668996247,2860.71230201117,2844.586809900204,2889.0881679738764,2930.9644459364604,2795.335306863613,2834.3364970854823,2775.959715567492,2690.8321176793725,2709.707693716239,2656.8310800500503,2652.580950346385,2558.07806634724,2438.3244117557297,2381.697683645131,2337.071321756646,2323.3209021271405,2325.5709707937863,2170.066225165563,2245.3185216834013,2296.695089571825,1966.0599993896296,1932.1839655751212,1790.1796319467758,1811.4302804651024,1799.6799218726158,1732.5528733176673,1576.548112430189
g,1741.4281441694388,1803.6800439466533,1884.057496871853,2287.9448225348674,2235.44322031312,2267.0691854609818,2521.0769371623887,2761.4592730491045,2815.3359172338023,2805.8356273079626,2847.086886196478,2965.340495010224,2948.964995269632,3078.843958861049,3239.973876155889,3021.092196417127,2629.2052369762264,2673.7065950498977,2727.583239234596,2945.714896084475,3116.095095675528,3195.7225257118444,3227.0984832300787,3207.0978728598893,2991.0912808618427,2990.0912503433333,3058.84334849086,3156.22132023072,3233.598681600391,3276.599993896298,3340.10193182165,3398.978728598895,3452.73036896878,3329.4766075624866,3218.098208563494,3058.093325601978,2958.465285195471,2792.585222937712,2769.7095248268074,2850.2119815668207,2757.2091433454398,2753.209021271401,2594.5791802728354,2454.8249153111365,2407.698477126377,2393.948057496872,2358.696981719413,2337.071321756646,2254.318796349986,2208.442396313364
h,1952.3095797601247,1806.9301431318092,1759.178685872982,1750.053407391583,1744.1782280953398,1771.6790673543503,1767.3039338358717,1760.428724021119,1809.180211798456,1818.0554826502275,1789.8046205023345,1819.4305246131776,1772.5540940580463,1736.3029877620777,1744.928250984222,1791.6796777245402,1842.806237983337,1812.1803033539843,1849.056428724021,1837.681081575976,1814.9303872798853,1737.5530259102145,1767.1789300210578,1797.5548570207832,1835.5560167241435,1843.181249427778,1901.5580309457685,1879.55735953856,1884.4325083162944,1937.059114352855,1954.434644611957,2037.6871852778715,2099.5640736106448,2102.564165166173,2121.564745017853,2067.4380932035283,2163.6910306100654,2189.6918240913114,2078.3134250923185,1768.6789757988222,1787.0545365764335,1893.057771538438,2053.062654499954,2140.815332499161,2215.5676137577443,2294.6950285348066,2272.6943571275983,2290.194891201514,2313.445600756859,2430.0741599780267
i,1972.9352092043823,1637.7999816888944,1608.2990813928648,1621.9244972075564,1650.300363170263,1651.9254127628406,1635.2999053926208,1619.924436170537,1607.1740470595416,1600.5488448744163,1620.7994628742333,1623.5495468001343,1653.1754509109776,1660.675679799799,1672.0510269478436,1665.300820947905,1667.675893429365,1639.4250312814722,1641.8001037629322,1632.6748252815332,1632.1748100222785,1643.5501571703237,1651.300393688772,1694.0516983550522,1658.9256263924071,1648.050294503617,1644.8001953184605,1673.301065095981,1645.5502182073426,1663.1757560960723,1740.8031250953704,1737.0530106509598,1710.3021942808314,1707.677114169744,1712.427259132664,1679.926267281106,1680.9262977996154,1640.5500656147956,1644.8001953184605,1687.3014923551134,1692.0516373180335,1718.0524307992798,2067.1880855739005,1995.0608844264043,1990.435743278298,2169.9412213507494,2347.07162694174,2621.0799890133367,2857.837214270455,2872.8376720480974
j,3049.0930509353925,3118.22016052736,3110.219916379284,3089.4692831202124,3104.094729453413,3082.219061861019,3040.7177953428754,2984.3410748619035,2944.4648579363384,2838.961638233589,2877.8378246406446,2843.586779381695,2730.5833307901244,2719.833002716148,2719.58299508652,2693.082186346019,2663.456282235176,2664.331308938872,2660.3311868648334,2636.830469679861,2563.453230384228,2542.3275856807154,2270.444288460952,2154.815759758293,2234.4431897946106,1984.8105716116825,2070.6881923886835,1977.5603503524887,1920.9336222418897,1797.5548570207832,1708.5521408734398,1731.9278542435986,1701.4269234290598,1649.6753440961943,1643.6751609851376,1650.5503707998903,1631.2997833185827,1616.7993408001955,1620.049439985351,1641.9251075777458,1622.4245124668114,1646.0502334665975,1651.6754051332134,2139.3152867213967,1813.05533005768,1675.8011413922543,1667.5508896145511,1882.6824549089024,2178.8164922025207,2504.951445051424
k,2656.956083864864,2794.085268715476,3061.7184362315747,3140.720847193823,3075.718863490707,2873.587694936979,2552.827906125065,2230.8180791650134,1925.183751945555,1725.3026520584733,1666.050843836787,1760.5537278359325,2001.9360942411568,2303.4452955717643,2698.8323618274485,2982.4660176396987,3135.345683156834,3190.0973540452283,3089.094271675772,2844.0867946409494,2577.8286690878017,2206.442335276345,1895.557847834712,1825.680715353862,1720.1774956511124,1766.0538956877344,1956.1846980193488,2055.062715536973,2353.321817682425,2744.7087618640708,2977.965880306406,3130.970549638356,3194.9725028229623,3099.0945768608663,2858.9622486037783,2568.0783715323346,2216.942655720695,1971.4351634266184,1752.553483687857,1688.676534318064,1719.4274727622303,1751.9284646137885,1812.0552995391704,1995.310892056032,2255.568834498123,2561.078157902768,2829.961363567003,3045.717947935423,3146.2210150456253,3186.2222357860046
l,2810.2107608264414,3119.845210119938,3139.095797601245,3158.4713888973665,3130.2205267494737,3132.095583971679,3143.3459273049107,3137.9707632679224,3122.470290231025,3078.2189397869806,3097.3445234534747,3047.593005157628,2938.339671010468,2925.839289529099,2816.0859401226844,2759.5842158268997,2688.70705282754,2730.4583269753102,2696.2072817163607,2832.961455122532,2790.585161900693,2766.459425641652,2834.211493270669,2846.336863307596,2804.2105777153843,2873.337687307352,2950.340037232582,2997.0914639728994,2971.7156895657217,2995.341410565508,2970.96566667684,2990.591265602588,3061.3434247871337,3053.09317300943,3067.5936155278177,3052.2181463057345,3106.0947904904324,3136.0957060457167,3128.345469527268,3138.2207708975493,3149.346110415967,3153.596240119633,3085.5941648609883,3098.344553971984,3122.2202826013977,3146.5960264900664,3145.971007415998,3195.222510452589,3166.846644489883,3186.597247230445
m,3055.093234046449,2469.9503769035923,2302.94528031251,2295.695059053316,2322.070863979004,2441.3245033112585,2378.197576830348,2284.5697195348976,2268.5692312387464,2323.070894497513,2375.8225043488874,2308.570451979125,2341.696462904752,2305.6953642384105,2369.322305978576,2488.9509567552723,2516.576799829096,2454.9499191259497,2449.699758903775,2418.0737937559134,2469.700369273965,2440.5744804223764,2560.703146458327,2599.704336680197,2605.329508346812,2678.7067476424454,2746.583819086276,2796.8353526413766,2889.338175603504,2935.464583269753,2946.589922788171,2976.4658345286416,3047.7180089724416,3020.342173528245,3065.218543046358,3037.0926847132782,3104.9697561571093,3101.4696493423257,3131.9705801568653,3121.470259712516,3120.9702444532604,2879.5878780480366,2977.715872676779,2903.8386181218907,2775.834711752678,2700.8324228644674,2801.3354899746696,2739.58360545671,2757.959166234321,2831.0863979003266
n,2299.695181127354,1805.430097354045,1785.0544755394149,1733.052888576922,1722.8025757622,1748.053346354564,1770.3040253914,1772.304086428419,1748.6783654286326,1825.4307077242347,1779.054292428358,1773.804132206183,1737.6780297250282,1690.4265877254554,1680.5512863551746,1713.4272896511736,1714.3023163548692,1734.0529190954314,1773.9291360209968,1828.4307992797635,1852.9315469832452,1880.5573900570696,1913.683400982696,1861.1817987609488,1877.682302316355,1871.807123020112,1866.8069704275645,1904.4331186864836,1938.184148686178,2036.062135685293,2079.688467055269,2156.3158055360577,2260.318979461043,2386.0728171636097,2490.5760063478497,2530.7022309030426,2590.9540696432387,2685.956968901639,2838.7116306039616,2842.461745048372,2814.710898159734,2897.463423566393,2936.839625232704,3039.2177495651117,3102.094668416394,3130.970549638356,3172.84682760094,3241.3489181188397,3266.5996887112037,3280.600115970336
o,2744.7087618640708,2270.444288460952,2236.318247016816,2209.0674153874324,2150.690633869442,2011.4363841669976,1957.5597399822996,1857.6816919461653,1792.429700613422,1786.4295175023651,1807.805169835505,1812.5553147984251,1802.054994354076,1791.9296853541673,1764.0538346507158,1799.179906613361,1757.6786400952178,1699.426862392041,1645.8002258369702,1631.0497756889552,1631.54979094821,1632.5498214667195,1692.1766411328472,1760.3037202063051,1782.0543839838865,1815.3053987243263,1766.8039185766168,1810.5552537614064,1819.6805322428052,1904.558122501297,1936.4340952787863,1897.432905056917,1897.432905056917,1877.0572832422863,1864.0568865016637,1925.183751945555,1925.558763389996,1818.4304940946688,1837.1810663167207,1853.181554612873,1851.806512649922,1804.1800592059085,1759.4286935026096,1790.6796472060307,1744.8032471694085,1724.1776177251504,1749.9284035767696,1706.802087466048,1687.5514999847408,1708.6771446882533
p,1772.5540940580463,1853.6815698721275,1936.5590990936005,2095.31394390698,2169.0661946470536,2113.939512314219,2024.3117770928063,1963.0599078341013,2299.945188756981,2279.8195745719777,2248.6936246833707,2195.817011017182,1623.4245429853206,1672.92605365154,1884.4325083162944,1978.3103732413708,2050.562578203681,2098.8140507217627,2100.814111758782,2213.1925412762844,2213.0675374614707,2317.1957152012696,2299.57017731254,2319.94579912717,2531.577257606738,2569.5784173100988,2492.576067384869,2481.07571642201,2444.824610126041,2408.698507644887,2476.700582903531,2512.326670125431,2492.8260750144964,2480.700704977569,2488.450941496017,2421.1988891262554,2473.200476088748,2481.07571642201,2384.322763756218,2340.571428571429,2324.32093264565,2450.949797051912,2418.9488204596087,2519.0768761253703,2688.582049012726,2590.204046754356,2825.9612414929657,2865.712454603717,2881.7129428998687,2826.8362681966614
q,3150.346140934477,3264.0996124149297,2709.082674642171,2736.458510086368,2875.087740714744,3027.717398602252,3125.34537797174,2908.963774529252,2776.5847346415603,2760.5842463454087,2723.083101901303,2750.083925901059,2816.460951567125,2924.964262825404,2942.339793084506,3129.0954924161506,3121.9702749717703,3205.0978118228704,3257.0993987853635,3217.8482009338663,3169.2217169713435,3003.5916623432117,2887.213110751671,2729.458296456801,2549.202795495468,2490.4510025330364,2494.4511246070747,2302.695272682882,2322.695883053072,2296.4450819421977,2300.8202154606765,2295.8200628681293,2360.197027497177,2418.573809015168,2411.1985839411605,2347.321634571368,2418.1987975707266,2439.824457533494,2497.826227607044,2512.701681569872,2442.699545274209,2432.0742210150456,2403.323343607898,2423.4489577929016,2435.574327829829,2471.950437940611,2429.3241370891446,2413.823664052248,2449.949766533403,2429.199133274331
r,2258.068910794397,1708.5521408734398,1688.0515152439957,1661.4257026886808,1647.9252906888028,1639.4250312814722,1624.799584948271,1585.298379467147,1587.673451948607,1604.2989593188267,1601.2988677632984,1616.7993408001955,1638.4250007629628,1668.9259315775018,1672.5510422070986,1670.55098117008,1685.4264351329082,1674.30109561449,1652.0504165776545,1670.6759849848934,1689.5515610217597,1684.1763969847714,1673.676076540422,1667.17587817011,1648.9253212073122,1659.3006378368482,1669.175939207129,1688.1765190588092,1696.4267708365123,1734.1779229102451,1696.4267708365123,1706.3020722067934,1777.0542313913388,1766.1788995025483,2070.938200018312,2229.193029572436,2321.320841090121,2485.700857570116,2587.453962828456,2673.956602679525,2718.707968382824,2880.7129123813597,2900.9635303811765,2927.8393505661184,2992.216315195166,2934.214545121616,2927.589342936491,3013.71697134312,3081.5940427869505,3036.967680898465
s,3305.3508713034457,3197.472579119236,3091.8443556016728,3100.719626453444,3109.469893490402,3188.8473158970914,2951.465071565905,2247.31858272042,2256.318857387005,2056.687765129551,2183.6916409802548,2308.445448164311,2464.325205236976,2381.32267220069,2386.822840052492,2423.823969237342,2474.700521866512,2411.698599200415,2367.947264015626,2495.451155125584,2576.203619495224,2203.192236091189,2346.321604052858,2388.947904904325,2351.571764275033,2259.318948942534,2209.8174382763145,2136.440198980682,2097.063997314371,2060.8128910184028,1894.307809686575,1988.185674611652,2133.3151036103395,2179.81652272103,2212.5675222022155,2299.695181127354,2496.2011780144658,2532.4522843104346,2642.455641346477,2566.8283333841973,2596.704245124668,2643.8306833094275,2732.9584032715843,2686.3319803460804,2823.461165196692,2800.710470900601,2761.959288308359,2841.086703085421,2794.085268715476,2699.58238471633
t,3015.7170323801383,3133.595629749444,3145.470992156743,3064.2185125278484,3017.842097231972,3006.3417462691123,2919.714102603229,2869.9625843073827,2913.213904232917,2965.465498825037,2906.4636982329785,2924.5892513809627,2956.840235602893,3008.341807306131,3004.341685232093,3027.5923947874385,3075.0938444166386,3069.5936765648366,3128.9704886013365,3122.2202826013977,3101.8446607867672,2981.215979491562,2486.7008880886256,2442.5745414593957,2628.830225531785,2878.3378398999,3052.093142490921,3159.721427045504,3298.475661488693,3404.8539078951385,3415.1042207098603,3478.106143375958,3481.1062349314857,3544.108157597583,3456.48048341319,3395.228614154485,3346.727134006775,3248.474135563219,3176.471938230537,3125.5953856013675,2952.8401135288555,2682.95687734611,2617.0798669392984,2536.7024140140998,2632.455336161382,2646.705771050142,2568.9533982360304,2537.952452162236,2404.9483932004764,2369.44730979339
u,1705.677053132725,1541.797051911985,1528.7966551713614,1543.1720938749352,1539.2969756157108,1540.5470137638476,1561.422650837733,1564.4227423932616,1589.4235053559985,1554.047425763726,1536.54689168981,1515.2962431714836,1549.4222846156194,1561.547654652547,1574.0480361339153,1578.1731620227667,1532.9217810602129,1526.7965941343425,1569.1728873561815,1584.298348948637,1610.7991576891386,1633.7998596148564,1697.301797540208,1764.803857539598,1943.934324167608,2085.8136539811394,2121.6897488326667,2137.190221869564,2120.064699240089,2136.190191351054,2166.191106906339,2061.187902462844,2097.189001129185,2035.437116611225,2004.6861781670584,1961.9348735007784,1946.934415723136,1922.9336832789088,1886.68257698294,1838.556108279672,1874.182195501572,1915.683462019715,2101.9391460921047,2085.3136387218847,2088.063722647786,2100.9391155735952,2071.813226722007,2221.567796868801,2020.9366740928372,1952.559587389752
v,2083.938596758934,2215.317606128117,2140.690328684347,2260.818994720298,2326.571001312296,2426.574053163244,2486.7008880886256,2597.829279457992,2659.456160161138,2718.832972197638,2803.335551011689,2824.336191900388,2844.2117984557635,2870.8376110110785,2906.21369060335,3008.591814935759,3011.4669026764736,3080.219000824,3056.4682760094,3063.4684896389663,3125.7203894161808,3123.220313119907,3137.470748008667,3124.220343638417,3134.9706717123936,3122.470290231025,3094.46943571276,3066.343577379681,3077.7189245277264,3067.468611713004,3046.092959379864,2953.965147862178,2928.714377269814,2920.964140751366,2923.4642170476395,2859.337260048219,2908.7137668996247,2842.836756492813,2892.838282418287,2766.459425641652,2657.4560991241187,2557.8280587176123,2522.45197912534,2578.703695791498,2586.8289437543867,2479.3256630146184,2441.574510940886,2386.697836237678,2345.4465773491625,2275.6944486831267
w,2047.9374980925927,1665.9258400219735,1706.427076021607,1795.1797845393232,1744.4282357249672,1736.0529801324503,1769.804010132145,1806.9301431318092,1863.9318826868496,1815.1803949095129,1820.18054750206,1777.42924283578,1746.5533005767998,1734.1779229102451,1709.8021790215766,1688.3015228736228,1703.051973021638,1717.552415540025,1709.177159947508,1698.9268471327862,1710.052186651204,1683.051362651448,1681.551316873684,1678.6762291329692,1663.550767540513,1637.7999816888944,1649.3003326517537,1647.050263985107,1669.8009582811976,1729.8027893917665,1752.553483687857,1726.302682576983,1706.3020722067934,1673.676076540422,1754.5535447248758,1783.679433576464,1759.4286935026096,1749.9284035767696,1719.6774803918574,1735.6779686880093,1725.3026520584733,1705.677053132725,1716.1773735770746,1703.176976836451,1700.926908169805,1714.3023163548692,1705.9270607623523,1717.3024079103975,1759.0536820581683,1762.5537888729514
x,1324.915433210242,1709.9271828363903,1838.9311197241127,2056.437757499924,2105.439252906888,2220.067751091037,2351.6967680898465,2580.578753013703,2661.706228827784,2687.0820032349625,2775.20969267861,2787.4600665303506,2805.5856196783348,2827.46128727073,2858.462233344524,2886.5880916776023,2907.963744010743,2898.7134617145302,2824.961210974456,2871.2126224555195,2871.837641529588,2874.7127292703026,2827.836298715171,2753.834040345469,2682.831873531297,2732.0833765678885,2810.085757011628,2640.455580309458,2530.7022309030426,2481.825739310892,2520.4519180883203,2525.702078310496,2525.2020630512407,2464.075197607349,2508.826563310648,2496.576189458907,2597.204260383923,2998.2164983062225,2962.4654072695093,2983.716055787836,2982.716025269326,2870.462599566637,2893.338297677541,2908.7137668996247,2908.088747825556,2875.4627521591847,2873.2126834925384,2879.962889492477,2810.085757011628,2725.583178197577
y,2967.8405713064976,3101.969664601581,3112.844996490372,3100.094607379376,3058.9683523056733,3048.593035676138,3038.467726676229,3001.216589861752,3006.59175389874,2977.340861232338,2973.8407544175543,2993.966368602558,2999.341532639546,3007.3417767876217,3036.592669454024,3002.466628009888,3107.9698477126376,3049.4680623798336,3042.5928525650806,3041.592822046571,3073.2187871944334,3078.843958861049,3052.2181463057345,3062.218451490829,3038.592730491043,3044.217902157659,3036.967680898465,3004.21668141728,3005.0917081209755,2989.716238898892,3049.843073824274,3032.092532120731,3008.466811120945,2989.5912350840786,2931.089449751274,2894.838343455306,2999.716544083987,2970.96566667684,2979.215918454543,3047.843012787256,3143.8459425641654,3053.218176824244,3058.218329416791,3027.5923947874385,3071.718741416669,3078.3439436017948,3042.0928373058264,3027.717398602252,3035.217627491073,3029.592455824458
